gene,rate
DGCR6L,9.22569351555443e-07
DGCR8,1.62787405837245e-06
DGKA,1.26394728156521e-06
DGKB,7.81303898228254e-06
DGKD,1.54353658322326e-06
DGKE,1.82272392381941e-06
DGKG,2.52892191516173e-06
DGKH,9.10158606685184e-07
DGKI,5.60434256642788e-06
DGKQ,1.51045629251177e-06
DGKZ,1.11609474266476e-06
DGUOK,1.70173961689847e-06
DHCR24,1.02040480756478e-06
DHCR7,3.38164272530955e-06
DHDDS,2.27438756303494e-06
DHDH,1.31290052086579e-06
DHFR,1.03153855307521e-06
DHFRL1,1.97309953094756e-06
DHH,1.55310570104241e-06
DHODH,6.19878160045911e-07
DHPS,1.5567563051048e-06
DHRS1,7.24418148026226e-07
DHRS11,1.48870805216121e-06
DHRS12,1.78998345802318e-06
DHRS13,9.58402864070661e-07
DHRS2,2.10158246170396e-06
DHRS3,2.90944317863957e-06
DHRS4,1.71775556635541e-06
DHRS4L2,2.39675361628171e-06
DHRS7,1.22503205110639e-06
DHRS7B,1.24383162517479e-06
DHRS7C,5.44213413602619e-06
DHRS9,2.43337143144378e-06
DHRSX,3.46934701202347e-06
DHTKD1,2.19377383587935e-06
DHX15,1.19267704648015e-06
DHX16,1.55720882819603e-06
DHX29,1.09893658220633e-06
DHX30,9.16683777799053e-07
DHX32,1.30279356994835e-06
DHX33,1.09382546535856e-06
DHX34,2.22182429753105e-06
DHX35,1.76200809067036e-06
DHX36,1.2146520208991e-06
DHX37,2.04356139551351e-06
DHX38,1.68136642452588e-06
DHX40,9.07918215494191e-07
DHX57,1.70699857760221e-06
DHX58,2.65605129071382e-06
DHX8,1.19782725992334e-06
DHX9,1.56227505595303e-06
DIABLO,1.29747267601626e-06
DIAPH1,1.01345904678395e-06
DIAPH2,1.62017382069198e-06
DIAPH3,2.01247022669666e-06
DICER1,1.81854365419193e-06
DIDO1,2.83997687594124e-06
DIEXF,3.98736772407945e-06
DIMT1,8.06554647923153e-07
DIO1,2.6121871476745e-06
DIO2,1.52546588642945e-06
DIP2A,2.18990683116404e-06
DIP2B,8.72013448923233e-07
DIP2C,2.9969776116463e-06
DIRAS1,3.6536646704465e-06
DIRAS2,5.04741716987795e-06
DIRAS3,4.47000902950046e-06
DIRC1,1.54039497317055e-06
DIRC2,9.93938623259204e-07
DIRC3,1.22377007672601e-06
DIS3,1.92146312763339e-06
DIS3L,6.95698423448564e-07
DIS3L2,1.61532750012231e-06
DISC1,3.24433018441471e-06
DISP1,2.18649679814754e-06
DISP2,2.42084659758763e-06
DIXDC1,1.0854864640803e-06
DKC1,9.97353611185284e-07
DKFZP434A062,8.77858665620632e-07
DKFZP434H0512,9.25968415565914e-07
DKFZP434O1614,6.89203349722418e-07
DKFZP547L112,1.56748961555094e-06
DKFZP667F0711,1.8991410223719e-06
DKFZP761J1410,2.54367282329182e-06
DKFZP761K2322,1.36727263409001e-06
DKFZP779L1853,5.87443858941166e-07
DKK1,1.74304937750283e-06
DKK2,8.48557028660779e-06
DKK3,2.19584035618282e-06
DKK4,2.03993592981352e-06
DKKL1,1.6167146892265e-06
DLAT,1.21067922842779e-06
DLC1,2.48959705624097e-06
DLD,9.83637996493938e-07
DLEC1,1.96992107904169e-06
DLEU1,6.16745194205954e-07
DLEU2L,1.0707698903764e-06
DLEU7,3.21627211085729e-06
DLG1,1.78626183189305e-06
DLG2,3.06381757820122e-06
DLG3,1.23935678388538e-06
DLG4,1.78539812977771e-06
DLG5,2.50456093585321e-06
DLGAP1,3.36254817184906e-06
DLGAP2,7.84706132319017e-06
DLGAP3,3.28449472084479e-06
DLGAP4,3.68486434244451e-06
DLGAP5,7.75147449934518e-07
DLK1,3.90154124146799e-06
DLK2,8.38271175918408e-07
DLL1,1.76610304161453e-06
DLL3,2.98841482776886e-06
DLL4,1.45166077360018e-06
DLST,8.83021244406593e-07
DLX1,5.71484846093716e-06
DLX2,1.84780257093712e-06
DLX3,1.14132987222025e-06
DLX4,2.20168232059128e-06
DLX5,3.12665871321899e-06
DLX6,5.268152958572e-06
DMAP1,6.83950569550781e-07
DMBT1,2.70966745129884e-06
DMBX1,3.21608725670734e-06
DMC1,8.29360644459058e-07
DMD,4.41931358661452e-06
DMGDH,4.49680474405351e-06
DMKN,1.01700472747864e-06
DMP1,6.35161667238407e-06
DMPK,1.65063461296239e-06
DMRT1,3.92883246220177e-06
DMRT2,2.06980949445231e-06
DMRT3,5.71520767348982e-06
DMRTA1,6.14900251870511e-07
DMRTA2,1.92597224692458e-06
DMRTB1,2.22887809024637e-06
DMRTC1,1.54787301699e-06
DMRTC1B,1.77047616408028e-06
DMRTC2,3.42568819986583e-06
DMTF1,1.0568875847324e-06
DMTN,7.14165371736718e-07
DMWD,1.25124570566006e-06
DMXL1,5.79197484752483e-07
DMXL2,4.6091845168872e-07
DNA2,9.885678283383e-07
DNAAF1,9.50991243460717e-07
DNAAF2,1.07265136979677e-06
DNAAF3,2.89546767069985e-06
DNAH1,1.48094973902131e-06
DNAH10,2.15072187651114e-06
DNAH11,4.15740449625334e-06
DNAH12,8.10069277403069e-07
DNAH14,6.87701133066046e-07
DNAH17,2.53100909583385e-06
DNAH2,2.09431266573112e-06
DNAH3,3.8128250219769e-06
DNAH5,3.26788850367655e-06
DNAH6,9.18596702025603e-07
DNAH7,2.69241095730225e-06
DNAH8,2.98147332268086e-06
DNAH9,4.63558434030614e-06
DNAI1,2.83659000732688e-06
DNAI2,3.50882840503793e-06
DNAJA1,6.1006325510063e-07
DNAJA2,1.03056468421125e-06
DNAJA3,1.53789127828707e-06
DNAJA4,1.79283991277526e-06
DNAJB1,1.37894211637527e-06
DNAJB11,1.68956030392305e-06
DNAJB12,1.03143002074779e-06
DNAJB13,1.50060770033065e-06
DNAJB14,1.07939163602294e-06
DNAJB2,1.32464669484877e-06
DNAJB4,7.44922881531304e-07
DNAJB5,1.33274221986322e-06
DNAJB6,7.68109060599345e-07
DNAJB8,7.25935973429048e-06
DNAJB9,1.24766771452432e-06
DNAJC1,1.09667448312531e-06
DNAJC10,2.21596593848646e-06
DNAJC11,1.16786866514741e-06
DNAJC12,2.93754564687935e-06
DNAJC13,1.03651643744487e-06
DNAJC14,1.35537884812831e-06
DNAJC15,8.42695314163383e-07
DNAJC16,1.56622444235379e-06
DNAJC17,1.03178996219465e-06
DNAJC18,1.40105033419735e-06
DNAJC19,7.30765675875059e-07
DNAJC2,9.06282231810268e-07
DNAJC21,8.26038467406976e-07
DNAJC22,2.88082502174955e-06
DNAJC24,1.17144108142422e-06
DNAJC25,7.56507295641367e-07
DNAJC27,1.1776819299794e-06
DNAJC28,7.16507579445463e-07
DNAJC3,1.07915253831715e-06
DNAJC4,1.76734221761925e-06
DNAJC5,8.3310117270719e-07
DNAJC5B,3.9046022557168e-06
DNAJC5G,1.36739071226664e-06
DNAJC6,1.52930329667209e-06
DNAJC7,1.27175430308892e-06
DNAJC8,9.56818642254805e-07
DNAJC9,1.47956843823684e-06
DNAL1,1.30464420867739e-06
DNAL4,1.05483527957142e-06
DNALI1,1.46024240442468e-06
DNASE1,1.62186459458126e-06
DNASE1L1,9.25759501090889e-07
DNASE1L2,1.39568069473342e-06
DNASE1L3,3.20136298724779e-06
DNASE2,1.44009893767459e-06
DNASE2B,2.64325634332851e-06
DNER,2.73797517946977e-06
DNHD1,4.4400092973436e-07
DNLZ,6.69914885413659e-07
DNM1,2.35661311598958e-06
DNM1L,1.18247226806761e-06
DNM2,1.3338725152894e-06
DNM3,1.16817686381631e-06
DNMBP,7.73984695867897e-07
DNMT1,1.89907696989542e-06
DNMT3A,1.08694276323193e-06
DNMT3B,1.27641316343522e-06
DNMT3L,3.03412814630855e-06
DNPEP,1.86582215126488e-06
DNPH1,1.41628074589434e-06
DNTT,3.11358153308201e-06
DNTTIP1,7.02356355760609e-07
DNTTIP2,1.27699873696264e-06
DOC2A,3.09442484742535e-06
DOC2B,1.02827356102363e-06
DOCK1,2.22905384035886e-06
DOCK10,3.47384423715242e-06
DOCK11,1.68833423100073e-06
DOCK2,7.5748633180705e-06
DOCK3,2.47489441475031e-06
DOCK4,3.70073581371981e-06
DOCK5,1.07321614534574e-06
DOCK6,7.719024557714e-07
DOCK7,1.46059594365329e-06
DOCK8,2.56521636804493e-06
DOCK9,1.12470382076464e-06
DOHH,1.05067439400167e-06
DOK1,1.38580180915888e-06
DOK2,4.24104079135383e-06
DOK3,7.71790509415741e-07
DOK4,1.39690027742976e-06
DOK5,3.04525200485607e-06
DOK6,2.45958389817102e-06
DOK7,3.36679305458677e-06
DOLK,9.48239988504143e-07
DOLPP1,1.31566013113022e-06
DONSON,6.07761176893046e-07
DOPEY1,1.09456055684607e-06
DOPEY2,2.01319935697745e-06
DOT1L,7.13149765721437e-07
DPAGT1,2.27651553469613e-06
DPCD,1.41066883622061e-06
DPCR1,9.00449217897371e-07
DPEP1,3.15891371189338e-06
DPEP2,3.01195300914288e-06
DPEP3,1.64877240390312e-06
DPF1,2.21788889202778e-06
DPF2,1.55949872687862e-06
DPF3,3.04934370026315e-06
DPH1,8.15070713709975e-07
DPH2,1.83356950646961e-06
DPH3,1.0827622296493e-06
DPH5,7.66262311232983e-07
DPH6,5.54806634026369e-07
DPH7,5.95863521920624e-07
DPM1,1.1020171096008e-06
DPM2,1.21957472272173e-06
DPM3,8.55233956950288e-07
DPP10,4.41160516265818e-06
DPP3,2.03797631742554e-06
DPP4,1.84278868792703e-06
DPP6,8.15231306770408e-06
DPP7,7.2614834465374e-07
DPP8,1.04180992319102e-06
DPP9,1.25012599178125e-06
DPPA2,2.09562414652072e-06
DPPA3,1.49323913737346e-06
DPPA4,3.5511090383007e-06
DPPA5,4.8757151955359e-06
DPRX,2.51627488802848e-06
DPT,3.26893829359264e-06
DPY19L1,2.88097347135471e-06
DPY19L2,4.16354920175446e-06
DPY19L3,1.54452585261366e-06
DPY19L4,1.5940442396492e-06
DPY30,6.18685060861318e-07
DPYD,2.17856325361693e-06
DPYS,9.62515688518402e-06
DPYSL2,2.01521908060865e-06
DPYSL3,1.97650085390854e-06
DPYSL4,3.42739231228318e-06
DPYSL5,3.43360354977923e-06
DQX1,1.89700792659223e-06
DR1,9.57311764282387e-07
DRAM1,1.25755254493557e-06
DRAM2,1.26007339712704e-06
DRAP1,1.19271534889852e-06
DRAXIN,2.12273946752348e-06
DRC1,2.09571622789827e-06
DRD1,7.70242110213404e-06
DRD2,6.84615007931414e-06
DRD3,7.66695283352638e-06
DRD4,1.45942535355509e-06
DRD5,1.07578415581096e-05
DRG1,1.35890178051793e-06
DRG2,7.64887767898578e-07
DRGX,3.46869351500498e-06
DROSHA,1.78924253209422e-06
DRP2,3.28525823438455e-06
DSC1,4.72742373275819e-06
DSC2,2.37539167015277e-06
DSC3,3.08569231633838e-06
DSCAM,3.39715136642769e-06
DSCAML1,5.95661267665078e-06
DSCC1,2.09862823826525e-06
DSCR3,8.66166301700672e-07
DSCR4,2.02953743505433e-06
DSCR8,1.26021924328775e-06
DSE,1.75808920418896e-06
DSEL,1.43357066530839e-06
DSG1,6.19788078185475e-06
DSG2,2.81122040663992e-06
DSG3,4.37522388980788e-06
DSG4,5.40345663384324e-06
DSN1,1.12787839917694e-06
DSP,3.3982460753386e-06
DSPP,2.72520939439417e-06
DST,2.13997418231315e-06
DSTN,1.46954974011839e-06
DSTYK,1.3761017108409e-06
DTD1,1.1820984831724e-06
DTD2,1.39442492954011e-06
DTHD1,8.4557784125166e-07
DTL,9.54469447900274e-07
DTNA,3.72363965680255e-06
DTNB,7.9582856933318e-07
DTNBP1,7.9348259806076e-07
DTWD1,1.48187668285509e-06
DTWD2,1.38416490555356e-06
DTX1,4.21004299492445e-06
DTX2,2.73806134364489e-06
DTX3,1.14060940514132e-06
DTX3L,2.08497939179406e-06
DTX4,2.11598039459176e-06
DTYMK,9.5966700671805e-07
DUOX1,8.90523664721643e-07
DUOX2,2.10755573883916e-06
DUOXA1,1.5011636030399e-06
DUOXA2,2.15832831118572e-06
DUPD1,5.51445533505009e-06
DUS1L,5.3385762526126e-07
DUS2,7.38986239845618e-07
DUS3L,1.36224611592214e-06
DUS4L,1.12905997501755e-06
DUSP1,1.67016420553455e-06
DUSP10,1.864687012334e-06
DUSP11,1.31952014639594e-06
DUSP12,6.36977850600761e-07
DUSP13,2.44360934740513e-06
DUSP14,1.12069185302359e-06
DUSP15,3.13500483180326e-06
DUSP16,9.06463522568949e-07
DUSP18,9.14321132516382e-07
DUSP19,9.45905744638424e-07
DUSP2,1.23119922797523e-06
DUSP21,6.9440073708301e-06
DUSP22,3.85636197703676e-06
DUSP23,1.41053409911789e-06
DUSP26,4.97568161682602e-06
DUSP27,8.17200825805171e-06
DUSP28,1.49873777058129e-06
DUSP3,1.15144347040202e-06
DUSP4,2.19677657285251e-06
DUSP5,1.06236143439276e-06
DUSP6,2.46872967434199e-06
DUSP7,1.19065190773399e-06
DUSP8,1.0733865134022e-06
DUSP9,3.36147440821538e-06
DUT,7.73345402976111e-07
DUX4,1.07972519783238e-06
DUX4L2,1.0782673513175e-06
DUX4L3,1.07838865258784e-06
DUX4L4,1.13918501432675e-06
DUX4L5,1.07924541878776e-06
DUX4L6,1.078372071119e-06
DUX4L7,1.07684461274565e-06
DUXA,3.05209414183695e-06
DVL1,9.73252044145556e-07
DVL2,4.72150041789509e-07
DVL3,1.88310314159502e-06
DXO,5.95512907193543e-07
DYDC1,1.53726162631646e-06
DYDC2,1.41884932634022e-06
DYM,1.75621950875142e-06
DYNAP,2.49465275696454e-06
DYNC1H1,1.49825000111853e-06
DYNC1I1,3.98973762392797e-06
DYNC1I2,1.3528513065047e-06
DYNC1LI1,9.38802763667393e-07
DYNC1LI2,6.86338041050057e-07
DYNC2H1,1.77409315566686e-06
DYNC2LI1,1.28810665061084e-06
DYNLL1,1.92072694411497e-06
DYNLL2,1.89175012900859e-06
DYNLRB1,9.7845060320264e-07
DYNLRB2,9.31364157725325e-07
DYNLT1,8.36357719235775e-07
DYNLT3,1.45978588682404e-06
DYRK1A,8.17686300973358e-07
DYRK1B,1.6552314980789e-06
DYRK2,2.34985935304615e-06
DYRK3,9.49659065462933e-07
DYRK4,1.50220303244621e-06
DYSF,5.02188922559053e-06
DYTN,5.36414508549264e-06
DYX1C1,1.07290289898258e-06
DZANK1,1.12352762848065e-06
DZIP1,1.94644631709553e-06
DZIP1L,1.27247830763278e-06
DZIP3,8.81211498802038e-07
E2F1,1.29356374009014e-06
E2F2,2.79965697794855e-06
E2F3,1.17132624196712e-06
E2F4,5.25287841783027e-07
E2F5,1.16392964925706e-06
E2F6,7.01721658732227e-07
E2F7,1.73345619378804e-06
E2F8,1.07280187852569e-06
E4F1,1.54922569107748e-06
EAF1,7.25777613003898e-07
EAF2,8.58642745359743e-07
EAPP,1.11876419614068e-06
EARS2,1.3002627854461e-06
EBAG9,8.09236390452262e-07
EBF1,5.01754271678731e-06
EBF2,2.44667706396124e-06
EBF3,5.82914757335107e-06
EBF4,1.01777721196228e-06
EBI3,1.19445249679112e-06
EBLN1,1.27060119911779e-06
EBLN2,8.83750258812454e-07
EBNA1BP2,2.79391781745387e-06
EBP,1.29145741090836e-06
EBPL,1.42738394871776e-06
ECD,9.10410640377122e-07
ECE1,2.04465469961035e-06
ECE2,1.24655740481746e-06
ECEL1,1.45559133373779e-06
ECH1,1.42510911482068e-06
ECHDC1,1.73933429876415e-06
ECHDC2,8.46157928037797e-07
ECHDC3,8.8630948681491e-07
ECHS1,1.32046268826948e-06
ECI1,1.66676426621227e-06
ECI2,1.20915824265451e-06
ECM1,2.88644792475479e-06
ECM2,3.04814859824811e-06
ECSIT,6.89638364203431e-07
ECT2,1.23910036164398e-06
ECT2L,2.27874023324978e-06
EDA,2.01579121161779e-06
EDA2R,3.05956830436862e-06
EDAR,4.80483045681406e-06
EDARADD,5.42933044109176e-06
EDC3,7.22897930635915e-07
EDC4,1.33584089201703e-06
EDDM3A,3.0151273864837e-06
EDDM3B,2.27162181677257e-06
EDEM1,1.59258587242364e-06
EDEM2,1.44134559715753e-06
EDEM3,2.55474947904525e-06
EDF1,9.51783159831674e-07
EDIL3,4.3469029696676e-06
EDN1,1.21571801685602e-06
EDN2,2.00339142489154e-06
EDN3,3.31807692581324e-06
EDNRA,1.56653533868182e-06
EDNRB,2.06177684133256e-06
EDRF1,1.74987762998294e-06
EEA1,6.83715009679975e-07
EED,7.43442582277016e-07
EEF1A1,2.69738834285233e-06
EEF1A2,3.97993545459224e-06
EEF1B2,7.38573953971763e-07
EEF1D,1.02033770889245e-06
EEF1E1,1.0893982811819e-06
EEF2,2.38047241600394e-06
EEF2K,1.78264413014786e-06
EEFSEC,2.03113183372665e-06
EEPD1,2.34872791187909e-06
EFCAB1,1.71845410685027e-06
EFCAB10,1.05627264735188e-06
EFCAB11,1.60548141203857e-06
EFCAB12,1.5353697854308e-06
EFCAB13,7.46602834228328e-07
EFCAB14,1.1012037588938e-06
EFCAB2,9.81792004538138e-07
EFCAB3,1.32696592500177e-06
EFCAB4A,7.20698756528684e-07
EFCAB4B,2.34274136447211e-06
EFCAB5,1.79410544992197e-06
EFCAB6,2.37853958728812e-06
EFCAB7,8.83109986039898e-07
EFCAB9,1.3748137648857e-06
EFCC1,1.59346362205251e-06
EFEMP1,1.73990468682634e-06
EFEMP2,2.22121541728777e-06
EFHB,1.72341410729437e-06
EFHC1,1.61980904779465e-06
EFHC2,1.62415842682823e-06
EFHD1,1.34023172129889e-06
EFHD2,1.97245162081739e-06
EFNA1,2.15535112960659e-06
EFNA2,2.51409892219667e-06
EFNA3,1.38345607925413e-06
EFNA4,5.58457715800043e-07
EFNA5,2.66796687438445e-06
EFNB1,3.86282710016757e-06
EFNB2,1.53358564502477e-06
EFNB3,9.23743522239525e-07
EFR3A,2.61514383529319e-06
EFR3B,6.54533793847005e-07
EFS,1.2573956402165e-06
EFTUD1,1.99725188134411e-06
EFTUD2,1.46312311151632e-06
EGF,1.15674833177933e-06
EGFL6,2.57697619375638e-06
EGFL7,1.26031477117702e-06
EGFLAM,6.21508682591219e-06
EGFR,2.63750941126879e-06
EGLN1,3.67028589369683e-06
EGLN2,6.51619733591674e-07
EGLN3,5.75345623686409e-06
EGR1,1.27558454402267e-06
EGR2,3.16269658694859e-06
EGR3,1.86445483459383e-06
EGR4,2.51144940786421e-06
EHBP1,1.98106427303303e-06
EHBP1L1,1.12466333025454e-06
EHD1,1.26559802506199e-06
EHD2,1.71862032144772e-06
EHD3,3.67469868642416e-06
EHD4,8.41063202088649e-07
EHF,7.55001985415159e-07
EHHADH,1.20542691020872e-06
EHMT1,1.94715062720472e-06
EHMT2,1.41055067913968e-06
EI24,9.68076834595625e-07
EID2,1.11599253492435e-06
EID2B,1.61342666438818e-06
EID3,1.37727313007494e-06
EIF1,1.51680931366587e-06
EIF1AD,5.24940760366888e-07
EIF1AX,1.0515571692087e-06
EIF1AY,9.58633853016416e-07
EIF1B,1.59316536764149e-06
EIF2A,5.88134382825037e-07
EIF2AK1,9.12630969759535e-07
EIF2AK2,1.08452093888517e-06
EIF2AK3,1.19924078498018e-06
EIF2AK4,1.09305381243189e-06
EIF2B1,7.55150662908957e-07
EIF2B2,1.50691516834568e-06
EIF2B3,1.4963746648885e-06
EIF2B4,4.6900694010369e-07
EIF2B5,6.98362592508049e-07
EIF2D,9.73401357100306e-07
EIF2S1,6.25089179301398e-07
EIF2S2,6.01326483080966e-07
EIF2S3,6.47163591570311e-07
EIF2S3L,7.82547065882233e-07
EIF3A,7.14934607469018e-07
EIF3B,1.35695918669128e-06
EIF3C,6.25679902154948e-07
EIF3CL,6.29172750282501e-07
EIF3D,6.0504982844812e-07
EIF3E,1.95352047698982e-06
EIF3F,2.96481519673396e-06
EIF3G,7.64761408236069e-07
EIF3H,1.53707802286147e-06
EIF3I,2.1221342040437e-06
EIF3J,7.69291323994652e-07
EIF3K,1.70553543173277e-06
EIF3L,7.34968557032498e-07
EIF3M,1.18372528218241e-06
EIF4A1,1.54323086036892e-06
EIF4A2,1.47708668921397e-06
EIF4A3,1.87240502190947e-06
EIF4B,1.2564528858467e-06
EIF4E,6.4094087650543e-07
EIF4E1B,3.72482368751648e-06
EIF4E2,1.04655772694195e-06
EIF4E3,1.89684962452818e-06
EIF4EBP1,1.84877557064279e-06
EIF4EBP2,1.07692032812791e-06
EIF4EBP3,1.0256837220129e-06
EIF4ENIF1,1.27942575595784e-06
EIF4G1,1.71327046659949e-06
EIF4G2,1.33536008435477e-06
EIF4G3,1.85876380020471e-06
EIF4H,1.37220489167264e-06
EIF5,5.39928817338267e-07
EIF5A,7.46297353852704e-07
EIF5A2,2.94220573214212e-06
EIF5AL1,1.80836967398717e-06
EIF5B,1.38197952151445e-06
EIF6,8.14625053905256e-07
ELAC1,2.08943425846757e-06
ELAC2,7.25915587257754e-07
ELANE,1.39388249818076e-06
ELAVL1,1.23737015650006e-06
ELAVL2,3.2570507480599e-06
ELAVL3,2.3175907722316e-06
ELAVL4,4.32190176981693e-06
ELF1,9.9656350529104e-07
ELF2,8.91124156921582e-07
ELF3,8.48244259154532e-07
ELF4,1.61866191899148e-06
ELF5,8.19542779728893e-07
ELFN1,1.32571234072326e-06
ELFN2,2.61538592380499e-06
ELK1,1.49122012888908e-06
ELK3,1.52330059447463e-06
ELK4,1.07945010187035e-06
ELL,2.30892592698333e-06
ELL2,7.22205001592602e-07
ELL3,6.48916512097462e-07
ELMO1,4.12474589237947e-06
ELMO2,1.2833310826559e-06
ELMO3,5.73640449944024e-07
ELMOD1,2.12607228925114e-06
ELMOD2,1.21086859233728e-06
ELMOD3,6.20049854885212e-07
ELMSAN1,1.84431314482556e-06
ELN,1.67235639555551e-06
ELOF1,1.42696594817657e-06
ELOVL1,7.5023018786639e-07
ELOVL2,2.39700885516505e-06
ELOVL3,3.46272921838239e-06
ELOVL4,5.13394190362089e-06
ELOVL5,1.43227175735708e-06
ELOVL6,1.59657250514426e-06
ELOVL7,1.4075670732384e-06
ELP2,7.05222252179614e-07
ELP3,9.3613606869398e-07
ELP4,2.24610143242477e-06
ELP5,1.0142196291189e-06
ELP6,1.22690257748856e-06
ELSPBP1,1.90689450882193e-06
ELTD1,3.99922288938871e-06
EMB,2.14438472904714e-06
EMC1,7.41663245192085e-07
EMC10,8.19726366541419e-07
EMC2,1.73017096704863e-06
EMC3,1.4307395813763e-06
EMC4,8.5752331461969e-07
EMC6,1.08210614362123e-06
EMC7,9.26033099400982e-07
EMC8,1.13202005924062e-06
EMC9,1.04050363980395e-06
EMCN,8.62250392440644e-07
EMD,1.00498640174611e-06
EME1,6.48569710253933e-07
EME2,1.24131681375299e-06
EMG1,7.75867475853203e-07
EMID1,7.16233515785278e-07
EMILIN1,1.75826005054649e-06
EMILIN2,2.85740307906482e-06
EMILIN3,3.5673916574945e-06
EML1,2.20841112869792e-06
EML2,2.31080043294013e-06
EML3,1.40215631670229e-06
EML4,1.30488164767285e-06
EML5,1.94860055139865e-06
EML6,5.04142755285803e-07
EMP1,3.01958583559489e-06
EMP2,1.07968508867939e-06
EMP3,3.29584281898522e-06
EMR1,3.85173698429642e-06
EMR2,3.32825138105536e-06
EMR3,2.34095494215551e-06
EMX1,3.19610393929916e-06
EMX2,3.1109434864091e-06
EN1,2.74000901084593e-06
EN2,2.79723316424573e-06
ENAH,1.14847516761371e-06
ENAM,2.81666126333234e-06
ENC1,1.09037313016424e-06
ENDOD1,2.03915388989768e-06
ENDOG,7.38169138518199e-07
ENDOU,7.81161954930808e-07
ENDOV,1.07930089503939e-06
ENG,2.90841161485851e-06
ENGASE,2.39879602160281e-06
ENHO,1.52306891882628e-06
ENKD1,1.16741766466858e-06
ENKUR,7.71616532233034e-07
ENO1,2.37336452965446e-06
ENO2,8.02258897189704e-07
ENO3,3.02529598033713e-06
ENO4,5.90579634491435e-07
ENOPH1,1.92728453737456e-06
ENOSF1,1.82333220515551e-06
ENOX1,4.01902744938082e-06
ENOX2,3.28163904822662e-06
ENPEP,2.60085474376663e-06
ENPP1,1.98710425339601e-06
ENPP2,4.31742208152818e-06
ENPP3,8.69364496112987e-07
ENPP4,1.32247237698327e-06
ENPP5,1.81943480981368e-06
ENPP6,2.01031125677178e-06
ENPP7,4.14123560037084e-06
ENSA,9.23906407076026e-07
ENTHD1,1.13349753951474e-06
ENTHD2,1.56947334867647e-06
ENTPD1,2.4669697599639e-06
ENTPD2,2.28362691030658e-06
ENTPD3,1.43848489902392e-06
ENTPD4,9.54834366635298e-07
ENTPD5,1.50366030034258e-06
ENTPD6,9.62008902269503e-07
ENTPD7,6.39346541666853e-07
ENTPD8,1.52092151279912e-06
ENY2,2.0434701662477e-06
EOGT,1.18628832125794e-06
EOMES,1.56273116719872e-06
EP300,7.66523388923858e-07
EP400,2.18487129530589e-06
EP400NL,6.98662885209899e-07
EPAS1,2.29552716217418e-06
EPB41,1.38921932040351e-06
EPB41L1,2.98684565739335e-06
EPB41L2,2.35173950730628e-06
EPB41L3,5.5409860578686e-06
EPB41L4A,1.23086981764249e-06
EPB41L4A-AS2,8.78242611149487e-07
EPB41L4B,1.5340252989959e-06
EPB41L5,7.36838255776877e-07
EPB42,2.42689399014972e-06
EPC1,1.0487946724458e-06
EPC2,1.14924135672523e-06
EPCAM,1.40294444055366e-06
EPDR1,2.37137403699894e-06
EPG5,1.64834362721545e-06
EPGN,1.33509722076495e-06
EPHA1,1.29308514892488e-06
EPHA10,3.55985147454429e-06
EPHA2,1.3120774227676e-06
EPHA3,7.5023288622545e-06
EPHA4,1.43718363929011e-06
EPHA5,8.11715176685016e-06
EPHA6,4.06151484257981e-06
EPHA7,2.55933840377614e-06
EPHA8,4.00137075350319e-06
EPHB1,7.53666122679753e-06
EPHB2,2.65965510205451e-06
EPHB3,1.71237714209325e-06
EPHB4,2.63673336960889e-06
EPHB6,5.27572504737782e-06
EPHX1,1.85832918377761e-06
EPHX2,2.90584445895334e-06
EPHX3,1.62761538980407e-06
EPHX4,2.10734851664687e-06
EPM2A,2.25857861814045e-06
EPN1,5.0851534852414e-07
EPN2,8.2200415161288e-07
EPN3,1.14024160076287e-06
EPO,2.25571253693291e-06
EPOR,6.09222331816232e-07
EPPIN,1.72412313136327e-06
EPPK1,2.13636377263667e-06
EPRS,5.61800946417721e-07
EPS15,1.70427773053023e-06
EPS15L1,2.55239963088701e-06
EPS8,1.07632828625415e-06
EPS8L1,7.66942773397403e-07
EPS8L2,9.93981193527132e-07
EPS8L3,2.0118325610154e-06
EPSTI1,2.10598850114426e-06
EPT1,1.36479143760362e-06
EPX,4.37693123558873e-06
EPYC,1.7074796339461e-06
EQTN,2.13566113975203e-06
ERAL1,9.34735063541326e-07
ERAP1,1.21301991609797e-06
ERAP2,1.40264076794149e-06
ERAS,2.7681686049672e-06
ERBB2,1.56510200858844e-06
ERBB2IP,9.57711687676229e-07
ERBB3,1.24497254295327e-06
ERBB4,6.16574429452992e-06
ERC1,2.83440940479541e-06
ERC2,2.65753558178119e-06
ERCC1,1.70874644538979e-06
ERCC2,9.71954077852598e-07
ERCC3,1.08350912825631e-06
ERCC4,1.43967549066259e-06
ERCC5,6.72768305057859e-07
ERCC6,1.79544953290229e-06
ERCC6L,2.49239594898694e-06
ERCC6L2,1.53115667395913e-06
ERCC8,1.04500783321663e-06
EREG,3.04999008927441e-06
ERF,1.83063820682558e-06
ERG,1.6230582893542e-06
ERGIC1,1.57428200825955e-06
ERGIC2,1.52028327949664e-06
ERGIC3,1.31530094647059e-06
ERH,1.7271878391664e-06
ERI1,7.69926914946152e-07
ERI2,8.28648065936863e-07
ERI3,1.55905329618407e-06
ERICH1,1.27412688930065e-06
ERICH2,6.4097073499889e-07
ERLEC1,2.2893665425759e-06
ERLIN1,1.82987008275788e-06
ERLIN2,2.12615840050792e-06
