gene,rate
CXorf64,1.52994486202275e-06
CXorf65,9.43714318432178e-07
CXorf66,1.49666649341059e-06
CXorf67,1.50012707431468e-06
CYB561,9.97721693332102e-07
CYB561A3,1.12502853025593e-06
CYB561D1,7.12751435763351e-07
CYB561D2,7.85103065233904e-07
CYB5A,8.46930823423388e-07
CYB5B,9.86039876641768e-07
CYB5D1,8.62473957942578e-07
CYB5D2,9.53198484171285e-07
CYB5R1,1.12767480990416e-06
CYB5R2,8.06405853030172e-07
CYB5R3,1.11395936848256e-06
CYB5R4,8.03767570456199e-07
CYB5RL,9.55127024223159e-07
CYBA,9.58382422366896e-07
CYBB,1.2467864384381e-06
CYBRD1,1.19131063806035e-06
CYC1,9.46877877934417e-07
CYCS,9.07512083457034e-07
CYFIP1,1.09895517630293e-06
CYFIP2,1.36574950834941e-06
CYGB,1.06457129628509e-06
CYHR1,9.74407013511428e-07
CYLC1,1.07938451555737e-06
CYLC2,1.44373793249793e-06
CYLD,6.98426984856545e-07
CYP11A1,9.97759167020411e-07
CYP11B1,1.15813198077035e-06
CYP11B2,1.94870969631287e-06
CYP17A1,9.78578738588358e-07
CYP19A1,1.01251023126002e-06
CYP1A1,1.23165411946538e-06
CYP1A2,1.16260595542727e-06
CYP1B1,1.35203105252085e-06
CYP20A1,8.88870366755938e-07
CYP21A2,1.08173479060354e-06
CYP24A1,1.0082515703172e-06
CYP26A1,1.17672596077667e-06
CYP26B1,1.39431470084153e-06
CYP26C1,1.66579547847829e-06
CYP27A1,1.09253809092451e-06
CYP27B1,1.01370293889567e-06
CYP27C1,1.22533339755199e-06
CYP2A13,1.64404434860446e-06
CYP2A6,1.238062918619e-06
CYP2A7,1.10269382055651e-06
CYP2B6,1.15729976806961e-06
CYP2C18,1.10159102961557e-06
CYP2C19,1.41637091403531e-06
CYP2C8,9.01874643378341e-07
CYP2C9,9.37858422946201e-07
CYP2D6,8.70788803456204e-07
CYP2E1,1.25971575103929e-06
CYP2F1,1.15090835247566e-06
CYP2J2,9.3487237226901e-07
CYP2R1,6.02173896105972e-07
CYP2S1,1.09745025959892e-06
CYP2U1,1.13700679834571e-06
CYP2W1,1.09756742914557e-06
CYP39A1,7.06033361995972e-07
CYP3A4,7.95836046268771e-07
CYP3A43,8.05342660985459e-07
CYP3A5,8.95839171770811e-07
CYP3A7,1.08988927238538e-06
CYP46A1,1.23497413991418e-06
CYP4A11,1.52616139944476e-06
CYP4A22,1.28274574624352e-06
CYP4B1,1.11542067410668e-06
CYP4F11,1.44983050949858e-06
CYP4F12,1.05084070257617e-06
CYP4F2,1.69273405832916e-06
CYP4F22,1.38739213969212e-06
CYP4F3,1.34686675044063e-06
CYP4F31P,6.90035408314404e-07
CYP4V2,8.61857362681809e-07
CYP4X1,8.25709513061797e-07
CYP4Z1,8.05133893550508e-07
CYP51A1,8.47202414641308e-07
CYP7A1,1.75639416815282e-06
CYP7B1,7.28696761814336e-07
CYP8B1,1.30761234504885e-06
CYR61,1.23495752716343e-06
CYS1,1.38386872243023e-06
CYSLTR1,9.24898456306835e-07
CYSLTR2,1.18754829440918e-06
CYSTM1,6.15989736652475e-07
CYTH1,1.23404140380048e-06
CYTH2,9.61208396002626e-07
CYTH3,1.15507275089678e-06
CYTH4,1.17974908170811e-06
CYTIP,9.26894455066711e-07
CYTL1,1.07400474702649e-06
CYYR1,1.17787276781279e-06
CYorf17,8.58204144864313e-07
D2HGDH,9.63257709101219e-07
DAAM1,9.50261269582369e-07
DAAM2,1.02984290208754e-06
DAB1,1.09020155999454e-06
DAB2,8.22000973034283e-07
DAB2IP,8.64734090144606e-07
DACH1,1.17760706239789e-06
DACH2,9.85732834359061e-07
DACT1,1.34044327142179e-06
DACT2,1.13142425437094e-06
DACT3,1.15803941869213e-06
DAD1,1.20883797042138e-06
DAG1,9.12434709214398e-07
DAGLA,1.23429797301484e-06
DAGLB,8.38869671528664e-07
DAK,7.98365275686033e-07
DALRD3,1.06323280799958e-06
DAND5,9.04759837695508e-07
DAO,1.22449279413774e-06
DAOA,1.51071134811222e-06
DAP,8.23476478524828e-07
DAP3,6.88954579166822e-07
DAPK1,9.67030780113539e-07
DAPK2,9.0372141733007e-07
DAPK3,1.60615748765743e-06
DAPL1,8.61738037770332e-07
DAPP1,8.49758526964527e-07
DARC,8.73097690106655e-07
DARS,6.8413563528597e-07
DARS2,7.07975319159763e-07
DAW1,7.67444148481224e-07
DAXX,8.57681330267142e-07
DAZ1,7.78355649016732e-07
DAZ2,6.90864457170942e-07
DAZ3,7.36841273321012e-07
DAZ4,7.70404549500669e-07
DAZAP1,7.4801323805335e-07
DAZAP2,7.02080517026056e-07
DAZL,5.93881606559567e-07
DBF4,5.69995429568887e-07
DBF4B,7.2239596834429e-07
DBH,1.296093061537e-06
DBI,9.16024199839402e-07
DBN1,8.82515755362055e-07
DBNDD1,9.31159703918857e-07
DBNDD2,6.70910853431767e-07
DBNL,9.67145287972273e-07
DBP,8.77366886253813e-07
DBR1,6.7709443787893e-07
DBT,6.1014651004675e-07
DBX1,1.56141599868012e-06
DBX2,1.90725824357305e-06
DCAF10,7.12593162571699e-07
DCAF11,7.05365051761482e-07
DCAF12,8.26242227885796e-07
DCAF12L1,2.47441829010365e-06
DCAF12L2,2.41182705199641e-06
DCAF13,7.36266708169887e-07
DCAF15,1.13335731864025e-06
DCAF16,5.56073566183223e-07
DCAF17,6.32277611104735e-07
DCAF4,8.11333465117114e-07
DCAF4L1,1.34977823846562e-06
DCAF4L2,2.15213448270505e-06
DCAF5,7.96851946227984e-07
DCAF6,5.3656789605204e-07
DCAF7,8.62208505826884e-07
DCAF8,8.28034861301264e-07
DCAF8L1,1.55250380565703e-06
DCAF8L2,1.3353204498558e-06
DCAKD,1.05469370561006e-06
DCBLD1,1.03411625353307e-06
DCBLD2,6.93458203507939e-07
DCC,1.13926776868592e-06
DCD,8.64593398796799e-07
DCDC1,9.13858535666412e-07
DCDC2,8.79675028109612e-07
DCDC2B,6.77714053901411e-07
DCDC2C,8.24781265390664e-07
DCHS1,7.64495332768754e-07
DCHS2,1.33356785812331e-06
DCK,9.21582855639743e-07
DCLK1,1.05260577345601e-06
DCLK2,9.4746080228607e-07
DCLK3,1.21996178876113e-06
DCLRE1A,9.74846097684291e-07
DCLRE1B,7.923328833438e-07
DCLRE1C,6.42377837841586e-07
DCN,1.10419731548907e-06
DCP1A,7.00364790127829e-07
DCP1B,7.23015233594084e-07
DCP2,5.60572669415099e-07
DCPS,1.04360962123099e-06
DCST1,8.46519457339273e-07
DCST2,8.82866168295929e-07
DCSTAMP,8.35906586484339e-07
DCT,7.4273365090635e-07
DCTD,1.19546846959858e-06
DCTN1,7.72741711676931e-07
DCTN2,8.27821500508212e-07
DCTN3,9.49696969505543e-07
DCTN4,7.4293686334645e-07
DCTN5,1.00640357402644e-06
DCTN6,8.7664591647963e-07
DCTPP1,7.50419817956646e-07
DCUN1D1,5.63929867547535e-07
DCUN1D2,6.83187339854778e-07
DCUN1D3,7.91442159088764e-07
DCUN1D4,8.03360848119467e-07
DCUN1D5,5.2078399935174e-07
DCX,8.6153312912591e-07
DCXR,8.840542247436e-07
DDA1,1.04471534772654e-06
DDAH1,1.18123172960864e-06
DDAH2,1.00087783875328e-06
DDB1,1.16536916947107e-06
DDB2,9.88390570100561e-07
DDC,1.48235016455949e-06
DDC8,7.39910759742939e-07
DDHD1,7.93741226863928e-07
DDHD2,7.22696459430618e-07
DDI2,6.92860842782909e-07
DDIT3,9.37524833939048e-07
DDIT4,1.17459818523827e-06
DDIT4L,9.41007911757701e-07
DDN,1.11158363452172e-06
DDO,8.20692411065586e-07
DDOST,1.37901194793398e-06
DDR1,8.92812884028261e-07
DDR2,1.07584429886351e-06
DDRGK1,6.96414446959367e-07
DDT,9.81916619668026e-07
DDTL,1.23625133254841e-06
DDX1,6.21617500819018e-07
DDX10,7.20258411217e-07
DDX11,9.43675999300005e-07
DDX17,6.75137587996205e-07
DDX18,8.17428139767865e-07
DDX19A,8.5213470598292e-07
DDX19B,8.98988561049057e-07
DDX20,6.61089181709348e-07
DDX21,6.04805243523648e-07
DDX23,5.51148056828647e-07
DDX24,7.62809381653438e-07
DDX25,9.83015825562754e-07
DDX26B,6.84341820586595e-07
DDX27,7.34114934026462e-07
DDX31,6.26116286422961e-07
DDX39A,9.04241474751465e-07
DDX39B,8.35566541438306e-07
DDX3X,5.90186348830145e-07
DDX3Y,6.01076062125156e-07
DDX4,4.68947746793414e-07
DDX41,9.3628454350161e-07
DDX42,5.56074464989961e-07
DDX43,6.62463615252992e-07
DDX46,8.1702337385224e-07
DDX47,7.13631331126792e-07
DDX49,9.2666128846642e-07
DDX5,5.26353980030669e-07
DDX50,5.4177579005701e-07
DDX51,9.27963552560698e-07
DDX52,6.49382341290208e-07
DDX53,9.18141756135752e-07
DDX54,8.85179692539798e-07
DDX55,6.2085958161337e-07
DDX56,6.89772931492018e-07
DDX58,7.27402181325653e-07
DDX59,6.83157230698661e-07
DDX6,8.1988258887026e-07
DDX60,8.89595370418755e-07
DDX60L,7.13372487708623e-07
DEAF1,1.22063695936588e-06
DEC1,5.88442016200054e-07
DECR1,9.14066812011154e-07
DECR2,1.08842175600279e-06
DEDD,7.95521880164998e-07
DEDD2,6.24632254066381e-07
DEF6,9.08388229717192e-07
DEF8,8.61650810861604e-07
DEFA1,8.17704015132033e-07
DEFA1B,7.78466756855086e-07
DEFA3,7.62862742550599e-07
DEFA4,8.82074188762801e-07
DEFA5,8.28173606275712e-07
DEFA6,9.56039690133461e-07
DEFB1,8.83608116585536e-07
DEFB103A,1.0494440194791e-06
DEFB103B,1.14243310637154e-06
DEFB104A,1.40234648370504e-06
DEFB104B,1.3089569545867e-06
DEFB105A,1.53485375445757e-06
DEFB105B,1.77725810221712e-06
DEFB106A,1.80939194737166e-06
DEFB106B,2.22570171343816e-06
DEFB107A,9.16215032499882e-07
DEFB107B,9.19711134342469e-07
DEFB108B,6.62232918636718e-07
DEFB110,1.1668330066784e-06
DEFB112,1.15734259150697e-06
DEFB113,1.25625174984334e-06
DEFB114,1.45501753726874e-06
DEFB115,1.48705950559173e-06
DEFB116,1.50366477153193e-06
DEFB118,1.02048342768784e-06
DEFB119,8.15497435005674e-07
DEFB121,1.12268823653032e-06
DEFB123,1.34079679292793e-06
DEFB124,1.0842392182359e-06
DEFB125,1.04543010676773e-06
DEFB126,1.31458964491589e-06
DEFB127,8.70662278321662e-07
DEFB128,1.06835706869274e-06
DEFB129,6.97179167742986e-07
DEFB130,4.73601727056861e-07
DEFB131,1.73282033167068e-06
DEFB132,1.59075063567101e-06
DEFB133,1.96672468416506e-06
DEFB134,6.08406089686051e-07
DEFB135,1.11082013038966e-06
DEFB136,9.87224866442192e-07
DEFB4A,8.80715822983481e-07
DEFB4B,9.57163229139654e-07
DEGS1,9.2462413463905e-07
DEGS2,1.18475693146199e-06
DEK,7.89142294464658e-07
DENND1A,1.11517800177655e-06
DENND1B,6.96072842977223e-07
DENND1C,8.33578375006609e-07
DENND2A,1.45398104398911e-06
DENND2C,6.66133423690201e-07
DENND2D,1.20306932005476e-06
DENND3,9.79062987155412e-07
DENND4A,7.03423169517214e-07
DENND4B,5.84204490027237e-07
DENND4C,6.87921118249624e-07
DENND5A,8.85063295965133e-07
DENND5B,9.66631277987258e-07
DENND6A,6.88938315675361e-07
DENND6B,9.04471864633208e-07
DENR,5.90874324340368e-07
DEPDC1,6.03702260239774e-07
DEPDC1B,7.73070704864884e-07
DEPDC4,7.01090666570598e-07
DEPDC5,9.41441851385416e-07
DEPDC7,8.35810314287376e-07
DEPTOR,1.28340222321798e-06
DERA,7.26578075658257e-07
DERL1,9.52305611967281e-07
DERL2,1.00515023155907e-06
DERL3,1.38331925069637e-06
DES,1.34222274952512e-06
DESI1,7.7946592695055e-07
DESI2,6.07061432642321e-07
DET1,8.77158190202997e-07
DEXI,1.32017316419117e-06
DFFA,7.3922301146625e-07
DFFB,8.55705865863643e-07
DFNA5,1.52142735345504e-06
DFNB31,8.83911353117105e-07
DFNB59,6.25975784197185e-07
DGAT1,1.147954783924e-06
DGAT2,1.01547452776432e-06
DGAT2L6,1.40815115437485e-06
DGCR14,7.63802994617805e-07
DGCR2,9.36144626387619e-07
DGCR6,8.81013580054611e-07
DGCR6L,9.06321493903703e-07
DGCR8,8.02861742667657e-07
DGKA,7.91595211773612e-07
DGKB,9.55629339888838e-07
DGKD,9.76453069159323e-07
DGKE,7.27003276555765e-07
DGKG,1.17521752723673e-06
DGKH,7.2040397344452e-07
DGKI,1.0330600648362e-06
DGKQ,9.08112832014384e-07
DGKZ,9.23270040465459e-07
DGUOK,8.62990818914181e-07
DHCR24,1.0027435217597e-06
DHCR7,1.39938438123273e-06
DHDDS,8.69680706346252e-07
DHDH,9.76503094121798e-07
DHFR,8.76193053053557e-07
DHFRL1,1.23814836606557e-06
DHH,1.38092770698745e-06
DHODH,7.58826905121346e-07
DHPS,9.28950376301012e-07
DHRS1,7.70194282934124e-07
DHRS11,9.78795934987241e-07
DHRS12,1.01098361243087e-06
DHRS13,7.03620748830487e-07
DHRS2,9.87082315367105e-07
DHRS3,1.20255007630875e-06
DHRS4,9.29658153281817e-07
DHRS4L2,1.07484499087861e-06
DHRS7,8.10754424002901e-07
DHRS7B,9.67830077056823e-07
DHRS7C,2.11348527152152e-06
DHRS9,8.06527062822889e-07
DHRSX,1.18478897948989e-06
DHTKD1,8.26310237375132e-07
DHX15,5.58708797749058e-07
DHX16,8.00018255203273e-07
DHX29,6.22957789625615e-07
DHX30,7.08069441250184e-07
DHX32,8.74184813356333e-07
DHX33,9.37464108457294e-07
DHX34,8.16662617372584e-07
DHX35,7.72895267939081e-07
DHX36,6.47268775997184e-07
DHX37,1.21130940981148e-06
DHX38,9.12318343963177e-07
DHX40,8.45430670617327e-07
DHX57,8.2845033221216e-07
DHX58,1.24500088403358e-06
DHX8,7.17581481079715e-07
DHX9,6.63033319297515e-07
DIABLO,6.31296329661628e-07
DIAPH1,6.79627003776112e-07
DIAPH2,7.75731305314818e-07
DIAPH3,9.1966655588773e-07
DICER1,6.11699656571986e-07
DIDO1,8.87461816678471e-07
DIEXF,9.46172007255455e-07
DIMT1,7.41751226393486e-07
DIO1,1.05559936810283e-06
DIO2,1.14816013026903e-06
DIP2A,8.02414278894402e-07
DIP2B,9.30661095695684e-07
DIP2C,1.17140448277665e-06
DIRAS1,1.85235571403347e-06
DIRAS2,1.83257914212376e-06
DIRAS3,1.32226012612405e-06
DIRC1,7.8671556614987e-07
DIRC2,8.28609801778682e-07
DIRC3,8.10601323932361e-07
DIS3,6.95556866730592e-07
DIS3L,7.00203801674265e-07
DIS3L2,1.10508153715487e-06
DISC1,8.69732010506915e-07
DISP1,1.00470346794919e-06
DISP2,9.38563984249234e-07
DIXDC1,8.50462113854005e-07
DKC1,7.18598621977373e-07
DKFZP434A062,7.35182401438571e-07
DKFZP434H0512,7.68334117487068e-07
DKFZP434O1614,5.27958115895743e-07
DKFZP547L112,1.27648556137743e-06
DKFZP667F0711,8.86065793205348e-07
DKFZP761J1410,1.35227777540615e-06
DKFZP761K2322,9.12337897100708e-07
DKFZP779L1853,6.80951336074783e-07
DKK1,1.01661289346971e-06
DKK2,1.42089137276418e-06
DKK3,1.04099044605706e-06
DKK4,7.55617782746622e-07
DKKL1,9.17068428047082e-07
DLAT,6.40647779889642e-07
DLC1,1.1169788294722e-06
DLD,6.49857262753181e-07
DLEC1,1.38433316043281e-06
DLEU1,6.83031091024282e-07
DLEU2L,7.29493973107325e-07
DLEU7,1.72806233750003e-06
DLG1,7.66333477639505e-07
DLG2,7.77063987775606e-07
DLG3,7.96316235161541e-07
DLG4,1.17425386656776e-06
DLG5,1.15493956858596e-06
DLGAP1,1.37580960344478e-06
DLGAP2,3.66430059504509e-06
DLGAP3,1.16234077193149e-06
DLGAP4,9.61203839799812e-07
DLGAP5,5.97619799332757e-07
DLK1,1.29208373488483e-06
DLK2,8.12823186180208e-07
DLL1,1.05082885041762e-06
DLL3,1.61136187144578e-06
DLL4,9.79655981230662e-07
DLST,6.64064084618145e-07
DLX1,1.22670372775914e-06
DLX2,1.30229676491791e-06
DLX3,1.11768288909505e-06
DLX4,9.16543852517151e-07
DLX5,1.19567596315394e-06
DLX6,1.41275521096409e-06
DMAP1,7.55272074358606e-07
DMBT1,8.18792345104595e-07
DMBX1,1.1655964462934e-06
DMC1,6.919379270807e-07
DMD,1.41810911026483e-06
DMGDH,1.19643836771792e-06
DMKN,7.24709301293609e-07
DMP1,1.36586514043528e-06
DMPK,8.96988329578637e-07
DMRT1,2.18043822014325e-06
DMRT2,1.0120335775684e-06
DMRT3,1.84323332320994e-06
DMRTA1,7.53373295606666e-07
DMRTA2,1.66315558605838e-06
DMRTB1,1.22429065382352e-06
DMRTC1,1.22249452399487e-06
DMRTC1B,1.31693777823554e-06
DMRTC2,9.28560813665198e-07
DMTF1,6.03249986322488e-07
DMTN,8.02028442418982e-07
DMWD,1.13054369777531e-06
DMXL1,5.77673750901493e-07
DMXL2,5.37217727629965e-07
DNA2,5.37147669803693e-07
DNAAF1,7.77188894658095e-07
DNAAF2,9.71386498286722e-07
DNAAF3,9.40284804904421e-07
DNAH1,9.37382629887391e-07
DNAH10,9.99917949481695e-07
DNAH11,9.76582024788772e-07
DNAH12,6.10159832946627e-07
DNAH14,6.0675271826159e-07
DNAH17,1.45418220463051e-06
DNAH2,8.43031662213092e-07
DNAH3,1.65213514846548e-06
DNAH5,1.07249344434809e-06
DNAH6,7.4957729765991e-07
DNAH7,1.08193790422187e-06
DNAH8,1.3349582482894e-06
DNAH9,1.50990451569377e-06
DNAI1,1.04622339694167e-06
DNAI2,1.21234854179937e-06
DNAJA1,5.26834544698634e-07
DNAJA2,6.62464107699544e-07
DNAJA3,9.63323631736941e-07
DNAJA4,8.20856967012269e-07
DNAJB1,8.53246772471103e-07
DNAJB11,8.13538437814299e-07
DNAJB12,9.12248282276237e-07
DNAJB13,1.04828260910057e-06
DNAJB14,6.75912548954687e-07
DNAJB2,6.82404529099886e-07
DNAJB4,4.86824545189981e-07
DNAJB5,1.00958289589866e-06
DNAJB6,7.41403587117021e-07
DNAJB8,1.34937317757374e-06
DNAJB9,5.71894681357209e-07
DNAJC1,8.695809675892e-07
DNAJC10,1.04460092634005e-06
DNAJC11,8.5244343766166e-07
DNAJC12,1.03524620762965e-06
DNAJC13,7.54634831443201e-07
DNAJC14,6.53946921125319e-07
DNAJC15,7.5516716466627e-07
DNAJC16,7.57118893842165e-07
DNAJC17,7.88904576176444e-07
DNAJC18,8.45216079896807e-07
DNAJC19,4.68518712450375e-07
DNAJC2,4.75385476233346e-07
DNAJC21,7.2274522818173e-07
DNAJC22,1.06145723502548e-06
DNAJC24,7.41034542855363e-07
DNAJC25,7.75827532671586e-07
DNAJC27,7.08069686578664e-07
DNAJC28,7.32234110287164e-07
DNAJC3,7.68965637508911e-07
DNAJC4,7.29605502676019e-07
DNAJC5,1.07396490701656e-06
DNAJC5B,9.37323281654458e-07
DNAJC5G,1.00966171244214e-06
DNAJC6,8.68030548700695e-07
DNAJC7,7.88953008065874e-07
DNAJC8,8.69125878293809e-07
DNAJC9,8.66144778349957e-07
DNAL1,7.21740254525936e-07
DNAL4,1.130880234578e-06
DNALI1,9.25353969108725e-07
DNASE1,1.13392549895629e-06
DNASE1L1,1.08810178842337e-06
DNASE1L2,1.01570019175116e-06
DNASE1L3,1.22962717228261e-06
DNASE2,1.06045079674833e-06
DNASE2B,6.72646413733502e-07
DNER,1.30771356911765e-06
DNHD1,5.48338450647919e-07
DNLZ,8.18407262790405e-07
DNM1,1.57294963904879e-06
DNM1L,7.96488735831461e-07
DNM2,9.50805980337252e-07
DNM3,9.34740113327134e-07
DNMBP,7.6929573476507e-07
DNMT1,1.03581135865297e-06
DNMT3A,8.40303545295137e-07
DNMT3B,1.14720980409583e-06
DNMT3L,1.7403014400326e-06
DNPEP,9.1065381805078e-07
DNPH1,9.18449886489555e-07
DNTT,1.61125105277869e-06
DNTTIP1,7.33101044219067e-07
DNTTIP2,5.13517833018088e-07
DOC2A,1.10632763077362e-06
DOC2B,1.25515542753666e-06
DOCK1,1.26855051782379e-06
DOCK10,1.18071335001808e-06
DOCK11,9.08121830639121e-07
DOCK2,1.30671843869927e-06
DOCK3,1.14470308762173e-06
DOCK4,1.31171132621008e-06
DOCK5,8.42411915639375e-07
DOCK6,8.5832067802284e-07
DOCK7,9.57802727690436e-07
DOCK8,1.31774790215739e-06
DOCK9,9.62612537954926e-07
DOHH,9.14611634638778e-07
DOK1,9.35057521927191e-07
DOK2,1.02499229366682e-06
DOK3,8.65443808388319e-07
DOK4,8.69841102383839e-07
DOK5,1.15926055029641e-06
DOK6,1.3959831349827e-06
DOK7,1.0632631723647e-06
DOLK,9.7033138002901e-07
DOLPP1,1.13446571044149e-06
DONSON,6.27982792039901e-07
DOPEY1,8.13205843473556e-07
DOPEY2,1.47163245070474e-06
DOT1L,1.00084184752159e-06
DPAGT1,1.07354370396532e-06
DPCD,8.71275710766576e-07
DPCR1,6.83002975926335e-07
DPEP1,1.13794726237739e-06
DPEP2,9.28870054422603e-07
DPEP3,9.75184234348913e-07
DPF1,1.49504045275307e-06
DPF2,6.4848426507828e-07
DPF3,1.15128022864165e-06
DPH1,6.65327288112864e-07
DPH2,6.66556650853699e-07
DPH3,9.6724329309405e-07
DPH5,5.62233605628368e-07
DPH6,5.77344137447253e-07
DPH7,6.72671037016294e-07
DPM1,6.66871476203679e-07
DPM2,1.0490719006408e-06
DPM3,8.05867046883023e-07
DPP10,1.06195889079964e-06
DPP3,9.82141552220439e-07
DPP4,7.62338282277274e-07
DPP6,1.83193418525456e-06
DPP7,1.0160125152534e-06
DPP8,6.7211003292183e-07
DPP9,9.37781733210654e-07
DPPA2,8.14062768321351e-07
DPPA3,1.06741152621276e-06
DPPA4,9.93545666992383e-07
DPPA5,1.52502282542705e-06
DPRX,9.75895899793881e-07
DPT,1.040594650722e-06
DPY19L1,1.01646906801526e-06
DPY19L2,8.38866190204669e-07
DPY19L3,8.14034878926687e-07
DPY19L4,7.99514544440513e-07
DPY30,5.35992145210662e-07
DPYD,8.0150416045093e-07
DPYS,1.2044930100235e-06
DPYSL2,1.40261943562242e-06
DPYSL3,1.34034912276844e-06
DPYSL4,1.25990252131892e-06
DPYSL5,1.14118137377531e-06
DQX1,6.54347197754117e-07
DR1,7.82325149354033e-07
DRAM1,9.70943730768607e-07
DRAM2,6.20462589583362e-07
DRAP1,1.21550490782486e-06
DRAXIN,8.58169393748976e-07
DRC1,1.07215587583296e-06
DRD1,1.46805834401584e-06
DRD2,1.45640926732271e-06
DRD3,1.58192528591183e-06
DRD4,1.59288750824974e-06
DRD5,3.60803194953503e-06
DRG1,8.50366718766872e-07
DRG2,9.97402733946164e-07
DRGX,1.14718639756683e-06
DROSHA,7.28809798996296e-07
DRP2,1.49344018090485e-06
DSC1,8.73397989360596e-07
DSC2,6.68901393482027e-07
DSC3,7.61881629981077e-07
DSCAM,1.74183496539366e-06
DSCAML1,1.62181776789424e-06
DSCC1,9.23187070258157e-07
DSCR3,1.04096060465436e-06
DSCR4,1.22006366930719e-06
DSCR8,8.3165857438059e-07
DSE,8.26874539844656e-07
DSEL,6.71736463611445e-07
DSG1,1.15619676346304e-06
DSG2,8.09439745747711e-07
DSG3,7.78058906948595e-07
DSG4,1.41442300377743e-06
DSN1,7.15647498932991e-07
DSP,1.42039370172452e-06
DSPP,1.54044813161271e-06
DST,8.95468739099893e-07
DSTN,6.8180877813299e-07
DSTYK,9.0181648174152e-07
DTD1,1.02977594602444e-06
DTD2,7.94396656371337e-07
DTHD1,7.54925484589109e-07
DTL,7.78909231287839e-07
DTNA,1.05702653145928e-06
DTNB,6.57420503335113e-07
DTNBP1,7.74729497007636e-07
DTWD1,5.72000327501695e-07
DTWD2,7.27788788579953e-07
DTX1,1.83840111574381e-06
DTX2,7.9209172379693e-07
DTX3,8.69557820508111e-07
DTX3L,8.14315099497259e-07
DTX4,7.91315966365046e-07
DTYMK,9.98413591069458e-07
DUOX1,7.58111630441176e-07
DUOX2,8.10919338394267e-07
DUOXA1,6.88615043123806e-07
DUOXA2,1.27347193328798e-06
DUPD1,1.91703464854056e-06
DUS1L,7.37132159454813e-07
DUS2,6.34290706661577e-07
DUS3L,9.83345103791363e-07
DUS4L,6.08044789937916e-07
DUSP1,1.20825188444721e-06
DUSP10,1.06870063680432e-06
DUSP11,6.44928619733115e-07
DUSP12,7.24556190907769e-07
DUSP13,1.27413419648887e-06
DUSP14,1.02742050592746e-06
DUSP15,9.35168706502978e-07
DUSP16,7.34080062177979e-07
DUSP18,9.04236793241133e-07
DUSP19,5.59259545237015e-07
DUSP2,1.14738718349877e-06
DUSP21,2.03579417376968e-06
DUSP22,9.81414597498504e-07
DUSP23,9.99777745467496e-07
DUSP26,1.07798601607406e-06
DUSP27,1.05169732742891e-06
DUSP28,1.14523023191986e-06
DUSP3,1.30973709340174e-06
DUSP4,1.50748965445279e-06
DUSP5,1.19433712367968e-06
DUSP6,1.84540828705567e-06
DUSP7,1.14351939347101e-06
DUSP8,1.14066353783029e-06
DUSP9,1.36638735049502e-06
DUT,7.53517883647096e-07
DUX4,1.7203233948585e-06
DUX4L2,1.71723540544143e-06
DUX4L3,1.71724560740048e-06
DUX4L4,1.97792523061442e-06
DUX4L5,1.7204291703508e-06
DUX4L6,1.7164201747242e-06
DUX4L7,1.71206280833344e-06
DUXA,1.39901174256844e-06
DVL1,7.86240909685533e-07
DVL2,7.12153026002453e-07
DVL3,8.89613203014599e-07
DXO,6.43144519546872e-07
DYDC1,7.30232245530178e-07
DYDC2,8.48123466896612e-07
DYM,8.19841100299085e-07
DYNAP,1.0803974494156e-06
DYNC1H1,1.03531913543289e-06
DYNC1I1,8.88439885918277e-07
DYNC1I2,8.19974711631966e-07
DYNC1LI1,6.62519549022757e-07
DYNC1LI2,8.3476029911219e-07
DYNC2H1,8.40577766549014e-07
DYNC2LI1,7.23531253414123e-07
DYNLL1,1.05264870751105e-06
DYNLL2,1.07657651366198e-06
DYNLRB1,1.02977507577462e-06
DYNLRB2,6.88431310615288e-07
DYNLT1,8.5319761856715e-07
DYNLT3,9.83450778175092e-07
DYRK1A,6.40399173156562e-07
DYRK1B,8.75960791089549e-07
DYRK2,9.66101371920001e-07
DYRK3,6.1525393610579e-07
DYRK4,1.08510009306754e-06
DYSF,9.2281429221409e-07
DYTN,1.08234673679262e-06
DYX1C1,6.79144708095194e-07
DZANK1,6.9432861665133e-07
DZIP1,1.04495190571451e-06
DZIP1L,7.98100900571858e-07
DZIP3,6.11868862121758e-07
E2F1,1.18877712683304e-06
E2F2,1.27553801799066e-06
E2F3,9.26388970929573e-07
E2F4,6.76668629261216e-07
E2F5,7.68596574920953e-07
E2F6,6.95737333749149e-07
E2F7,9.4130567648621e-07
E2F8,7.46906799958629e-07
E4F1,9.60715881540968e-07
EAF1,6.99042985719804e-07
EAF2,7.14683463475578e-07
EAPP,7.13977293768197e-07
EARS2,8.50714707087009e-07
EBAG9,6.40491712470012e-07
EBF1,1.22472004710823e-06
EBF2,1.70287034208698e-06
EBF3,1.44500196448548e-06
EBF4,1.20265887103729e-06
EBI3,1.04517994116821e-06
EBLN1,1.13182007835129e-06
EBLN2,6.47391496905716e-07
EBNA1BP2,1.02133507205723e-06
EBP,9.56627216405408e-07
EBPL,9.57570956335243e-07
ECD,6.75480223844029e-07
ECE1,1.50104950564269e-06
ECE2,7.79708146119936e-07
ECEL1,1.21808572426008e-06
ECH1,1.33679011191855e-06
ECHDC1,7.46908647737424e-07
ECHDC2,7.56949894223034e-07
ECHDC3,1.00387507885583e-06
ECHS1,1.04866020174153e-06
